Player,Team,Goals,Shots,Shots_Target,Assists,Fouls,Interceptions,Crosses,Time
Player 11,Juventus,0,0.670759677886963,0.245900169014931,0,0.89820459485054,1.19285824149847,1.06808105483651,66.3924968242645
Player 12,Juventus,0,0,0,0,0,0,0,11.8502951413393
Player 13,Juventus,0,0,0.141257256269455,0,0.474839650094509,0.587978802621365,0,33.6814123392105
Player 14,Juventus,0,0.745207518339157,0.258263260126114,0,0.491443157196045,0.42812705039978,0.801013596355915,35.9444162249565
Player 15,Juventus,0,0.405802324414253,0.093285247683525,0,0.517953328788281,0.461187273263931,0.45944768935442,33.342359662056
Player 16,Juventus,0,0.491955883800983,0.186636745929718,0,0.449370630085468,0.412741459906101,0,31.5529663860798
Player 17,Juventus,0,0,0,0,0.415434919297695,0,0,27.8276401758194
Player 18,Juventus,0,0,0,0,0.301566742360592,0.505720857530832,0,19.4063720107079
Player 1,Juventus,0,0,0,0,0,0,0,62.2172766923904
Player 2,Juventus,0,0,0,0,1.019595682621,0.619849510490894,0,63.6063480377197
Player 3,Juventus,0,1.13995036482811,0.587563335895538,0,0.787423990666866,1.68311454355717,0,61.6609627008438
Player 4,Juventus,0.401912391185761,1.83657282590866,0.774524211883545,0,0.587880037724972,1.08625166863203,0,80.4313230514526
Player 5,Juventus,0.280546009540558,2.87165263295174,1.17866039276123,0.331702128052711,0.983403265476227,0.575345389544964,1.64871104061604,86.6249293088913
Player 6,Juventus,0,1.20711082220078,0.618412494659424,0,0.856850177049637,1.15981072187424,0.939240120351314,77.2975397109985
Player 7,Juventus,0,1.77724716067314,0.626779913902283,0,1.19323763251305,0.658488996326923,1.11965285614133,78.5617145895958
Player 8,Juventus,0,1.45277690887451,0.687068700790405,0,0.582871578633785,1.20148808509111,3.61619479954243,83.6685001850128
Player 9,Juventus,0,1.41447027027607,0.135554611682892,0,1.99882891774178,2.15345028042793,0,63.7161576747894
Player 10,Juventus,0,0.702665396034718,0.259335935115814,0,1.82501548528671,1.94955770671368,0.545112881809473,82.9224595427513
Player 11,Juventus,0,1.70711788535118,0.200889810919762,0,1.16455122828484,0.55071946233511,2.06568762660027,67.8960800170898
Player 12,Juventus,0,0,0,0,0,0,0,20.0686536729336
Player 13,Juventus,0,0,0,0,0,0.378896832466125,0,18.6310505121946
Player 14,Juventus,0,1.32053433358669,0.617740631103516,0,0.578255578875542,0.632158130407333,2.69044674932957,58.8414186239243
Player 15,Juventus,0,0,0,0,0,0,0,0
Player 16,Juventus,0,0,0,0,0.089850187301636,0,0,11.0246699303389
Player 17,Juventus,0,0,0,0,0.462101072072983,0.699642576277256,0,34.0115232765675
Player 18,Juventus,0,0,0.121203079819679,0,0.16659195907414,0.492106508463621,0,27.2836437821388
Player 1,Atalanta,0,0,0,0,0,0,0,77.6749503612518
Player 2,Atalanta,0,0.808217659592629,0,0,1.39809837937355,1.28323212265968,0,87.7987134456635
Player 3,Atalanta,0,0.566193386912346,0.157451018691063,0,0.678315185010433,0.050505951046944,0,64.8958778381348
Player 4,Atalanta,0,0.710682675242424,0.030489772558212,0.289665497839451,0.669277720153332,1.23997554183006,2.337995916605,82.3672765493393
Player 5,Atalanta,0,1.06469747424126,0.315445065498352,0.380443945527077,0.557361304759979,0,1.3482584618032,78.0529093742371
Player 6,Atalanta,0.416107058525086,3.02853852510452,1.31128716468811,0,1.56983357667923,0,0,69.5813700556755
Player 7,Atalanta,0,1.87647610902786,0.812604427337647,0.318777166306972,1.27428504824638,0.612754341214895,0.444954307749867,72.8047695755959
Player 8,Atalanta,0.118458218872547,0.193595860153437,0.449403375387192,0,1.22563260793686,1.3868433535099,0.393387908115983,79.3560659885407
Player 9,Atalanta,0,1.16158710420132,0.1997349858284,0,1.28482277691364,1.53083728253841,1.30618903785944,86.9922637939453
Player 10,Atalanta,0,0.114358216524124,0,0,0.660690762102604,1.11804214119911,0.263938214629889,71.7040205001831
Player 11,Atalanta,0,0.733403019607067,0.563146710395813,0,1.15917643904686,0.973914623260498,3.72473634779453,84.9047291278839
Player 12,Atalanta,0,0,0,0,0,0,0,27.2721710056067
Player 13,Atalanta,0,0,0,0,0.782817795872688,0.197267301380634,0,36.5975642204285
Player 14,Atalanta,0,0,0,0,0,0,0,11.5114643797278
Player 15,Atalanta,0,0,0,0,0,0.56868340075016,0,39.4294944405556
Player 16,Atalanta,0,0.956410616636276,0.349296689033508,0,0.48897585272789,0.448484361171722,0,38.6636030673981
Player 17,Atalanta,0,0,0,0,0,0,0,0
Player 18,Atalanta,0.071689426898956,0,0.120745912194252,0,0,0,0,15.5228054523468
